id,project_name,start_time,duration(s),cpu_power_consumption(kWh),ram_power_consumption(kWh),power_consumption(kWh),CPU_name,OS
49727719-0814-4bb4-8821-5685b84e70c4,Default project name,2023-10-23 23:15:56,6.108084440231323,1.177515940270352,0.1889587319046768,1.3664746721750287,AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx,Windows
e58a6f49-3d26-476f-a221-72fca54450fa,Default project name,2023-10-23 23:16:11,6.403979301452637,1.4977369151205353,0.1915888578196245,1.6893257729401598,AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx,Windows
d6775664-a835-4e1d-b771-bc0572d07369,Default project name,2023-10-23 23:16:26,6.375442028045654,1.7343979116456207,0.1992130982210938,1.9336110098667143,AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx,Windows
011ef851-0f91-45fe-b54c-5caca587b2f2,Default project name,2023-10-23 23:16:41,6.262114524841309,1.3601944668255452,0.1926491661390628,1.552843632964608,AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx,Windows
8cdad661-8cf4-49f8-a2bc-38403d645fd7,Default project name,2023-10-23 23:16:56,6.713661670684815,1.4834999005872642,0.2097425424074117,1.693242442994676,AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx,Windows
18218320-7141-4083-ad84-ad309908e718,Default project name,2023-10-23 23:17:12,6.50383186340332,1.894143535956361,0.2006575339792107,2.0948010699355715,AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx,Windows
687f3466-b1b6-4d93-953a-3234cb5d00ef,Default project name,2023-10-23 23:17:27,6.301564693450928,1.518230935794861,0.1961333638246287,1.7143642996194897,AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx,Windows
694628fd-9ae0-464d-8ff4-f77895994533,Default project name,2023-10-23 23:17:43,6.435560703277588,1.2468297803013997,0.1991627748180917,1.4459925551194914,AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx,Windows
666e17dd-af0c-4ac3-acff-794cab8487bf,Default project name,2023-10-23 23:17:58,6.263355731964111,1.8192915389341184,0.1944765525809089,2.013768091515028,AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx,Windows
41a15c86-9f6d-48c5-a81f-04eb0b0a2eec,Default project name,2023-10-23 23:18:13,6.321967840194702,2.808651585454752,0.1944484108171309,3.003099996271883,AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx,Windows
87625736-4260-43a0-953d-105415b7ad6d,Default project name,2023-10-23 23:18:28,6.204989671707153,1.4677173199986049,0.1939718870138449,1.6616892070124498,AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx,Windows
1276fb0f-2139-4422-9316-04f8d36322f0,Default project name,2023-10-23 23:18:43,6.386896133422852,1.0046539768943272,0.1960054603733851,1.2006594372677124,AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx,Windows
b276511c-9fd1-410a-9015-60423e503b77,Default project name,2023-10-23 23:18:58,6.300113677978516,1.2753454769927484,0.19654558339289,1.4718910603856383,AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx,Windows
2dc8d1a4-a9b8-45d2-8cda-c7fbfd8d122f,Default project name,2023-10-23 23:19:13,6.333992004394531,1.2405932536665665,0.1917079139166162,1.4323011675831825,AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx,Windows
c16e8e7a-457f-4472-8759-dcbec0714af2,Default project name,2023-10-23 23:19:28,6.291030168533325,1.5121545888325982,0.1959039916742994,1.7080585805068975,AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx,Windows
e0757ccd-9ade-4055-a2ec-0ff779b02e92,Default project name,2023-10-23 23:19:44,6.372938394546509,1.5177112416217209,0.1926224567472445,1.7103336983689654,AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx,Windows
f70d2a4c-b60a-4db0-9e51-f3be1e14d082,Default project name,2023-10-23 23:19:59,6.753976821899414,1.412280318538066,0.2128107377461674,1.6250910562842336,AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx,Windows
94155e1f-410a-4c27-b626-4e9daf12690f,Default project name,2023-10-23 23:20:14,6.30456805229187,1.3906386948323173,0.1918894196041947,1.582528114436512,AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx,Windows
8ea33ccc-c2f2-4fc9-9b15-71fe1f3a6a57,Default project name,2023-10-23 23:20:30,6.1187896728515625,0.972412894975524,0.1879011316196966,1.1603140265952203,AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx,Windows
f54bee85-e28f-41e2-a8ff-ae3a16ca2a20,Default project name,2023-10-23 23:20:44,6.260801076889038,1.5431723046826908,0.1913403201165238,1.7345126247992146,AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx,Windows
4ddc6a9e-f2d5-4ea0-a9ee-540fe7594499,Default project name,2023-10-23 23:20:59,6.276516675949097,1.4604140521617472,0.1925469793677621,1.6529610315295094,AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx,Windows
e7951603-7acc-485e-b020-3297b0d958d2,Default project name,2023-10-23 23:21:15,6.171626806259155,0.8902068031821284,0.1877185000221288,1.0779253032042573,AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx,Windows
ff2482c5-2ff4-41ef-b95b-3c356426160a,Default project name,2023-10-23 23:21:29,6.0790183544158936,0.9615736752856968,0.1866307543359653,1.1482044296216622,AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx,Windows
6306d826-3d1c-42ba-9f29-64fbf1b4cb4a,Default project name,2023-10-23 23:21:44,6.103594303131104,1.0576750401314243,0.1857599145445192,1.2434349546759438,AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx,Windows
a1873968-8c27-4378-a52e-12cbe79593a6,Default project name,2023-10-23 23:21:59,6.173185586929321,1.1734420360417417,0.1896352873558271,1.3630773233975688,AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx,Windows
5c3fe8d6-b9de-4631-bb17-5109f94d9c2a,Default project name,2023-10-23 23:22:14,6.158801555633545,1.389837774230016,0.1882614056783041,1.5780991799083202,AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx,Windows
28ef5920-2d82-4a30-a78f-836750a415f0,Default project name,2023-10-23 23:22:29,6.0774922370910645,1.1094025285226607,0.1865652988460624,1.2959678273687232,AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx,Windows
3f229070-d7b4-4858-bdad-7b760ce5c889,Default project name,2023-10-23 23:22:44,6.433878660202026,1.268813054549503,0.1872915680139613,1.4561046225634644,AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx,Windows
b5c71096-c0fa-405b-af3f-0e0657bf5cba,Default project name,2023-10-23 23:22:59,6.161410570144653,1.26916393425966,0.18778497741323,1.4569489116728902,AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx,Windows
48d2e978-78db-4204-ac0f-3acbe1fe8949,Default project name,2023-10-23 23:23:14,6.292917251586914,1.5439077934839396,0.1913769487127865,1.735284742196726,AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx,Windows
24b4c936-fb54-4873-ac73-c7061bea50f2,Default project name,2023-10-23 23:23:29,6.1646409034729,1.3583008244451644,0.1887389115830728,1.5470397360282373,AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx,Windows
1e00c475-e86c-4247-89b1-28cba5b8b5cc,Default project name,2023-10-23 23:23:43,6.138043403625488,1.2340413205591865,0.1862616709377107,1.4203029914968972,AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx,Windows
7f06a1a7-7af1-48d9-885f-4e1ac23c315b,Default project name,2023-10-23 23:23:58,6.137499094009399,2.137799272853109,0.1884887962489756,2.326288069102085,AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx,Windows
5c35b4ad-5f1c-40d0-b846-99bf78117eff,Default project name,2023-10-23 23:24:13,6.085647821426392,1.4783541918375227,0.1857488770456257,1.6641030688831484,AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx,Windows
d3dc36a8-4803-4b55-b1eb-da38b2221289,Default project name,2023-10-23 23:24:27,5.9799964427948,1.1715760817255645,0.1824879573487123,1.3540640390742769,AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx,Windows
95f01a9f-6a41-4127-b8a2-72372a0b4b41,Default project name,2023-10-23 23:24:42,6.08775806427002,1.1617168856493425,0.184603257092931,1.3463201427422733,AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx,Windows
02ab1c55-bac7-46a1-afb1-f936efd591b8,Default project name,2023-10-23 23:24:56,6.08856201171875,1.1978488117559845,0.1841876254434282,1.3820364371994127,AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx,Windows
91278f56-bb7c-45f5-885b-49b8f7383929,Default project name,2023-10-23 23:25:11,6.0404582023620605,1.0484117915035704,0.1832014167666784,1.231613208270249,AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx,Windows
0968d2ae-ac7a-42fe-ad9e-6aa63564d40c,Default project name,2023-10-23 23:25:26,6.081222057342529,1.383799062958848,0.1849740726952404,1.5687731356540886,AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx,Windows
0be4c2f9-d23e-4d8e-89e1-86e7e1dfa98f,Default project name,2023-10-23 23:25:40,6.0463292598724365,2.3975668930776064,0.1836761827607915,2.581243075838398,AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx,Windows
b8af3db4-824f-474b-bf6c-9c4c036601b3,Default project name,2023-10-23 23:25:55,6.030061960220337,1.1468064627446954,0.1835072658118406,1.330313728556536,AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx,Windows
39c38858-0c7d-4bb0-b275-7d39fffa40bb,Default project name,2023-10-23 23:26:10,6.178940057754517,1.8614923030359347,0.1891769689660805,2.050669272002015,AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx,Windows
5e8abe2d-9bf4-4499-81fe-25a02cb1cd64,Default project name,2023-10-23 23:26:24,6.074134349822998,0.8112848110818299,0.1846305980316174,0.9959154091134472,AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx,Windows
e60c4355-89ed-4596-9cf0-3725c4bcce51,Default project name,2023-10-23 23:26:39,6.110620975494385,1.1541696525066851,0.1853276074946279,1.339497260001313,AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx,Windows
1abaf3ee-8aa9-494e-8f08-1582f9e89e7b,Default project name,2023-10-23 23:26:54,6.277415990829468,1.1776372639115409,0.1901847879883007,1.3678220518998414,AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx,Windows
ff95e190-1c30-4033-be53-530d6d502e9d,Default project name,2023-10-23 23:27:09,6.159799098968506,1.5084612121402432,0.1888244511508219,1.6972856632910651,AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx,Windows
007f654e-1bff-4f6f-8ce5-ad681d43d5a3,Default project name,2023-10-23 23:27:23,6.127820730209351,1.3639641284108166,0.1846236708729521,1.5485877992837689,AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx,Windows
b8babf56-8abc-4dfd-b4e1-ffb0b8ffdb8e,Default project name,2023-10-23 23:27:38,6.099719047546387,1.1189110765895736,0.1872384739669997,1.3061495505565732,AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx,Windows
e16248f4-7aa1-4196-b5df-7fb11ad2150e,Default project name,2023-10-23 23:27:53,6.062788248062134,1.3784120221867389,0.1857438681668099,1.5641558903535489,AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx,Windows
ebd5bcaf-0164-4bb0-af1b-84b60c923601,Default project name,2023-10-23 23:28:07,6.0140650272369385,1.222410926887323,0.1843757773997367,1.4067867042870597,AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx,Windows
af6f5d6f-1b7c-4f7a-80bf-24549746588f,Default project name,2023-10-23 23:28:22,6.026804447174072,2.1201181789097863,0.1837109319751561,2.3038291108849425,AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx,Windows
1c5e8476-453e-4644-a4f7-0b0040887e4d,Default project name,2023-10-23 23:28:36,5.877875804901123,0.8303855559557171,0.1790973941347147,1.009482950090432,AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx,Windows
21e4c232-0590-4978-8bfc-42e7d0a03524,Default project name,2023-10-23 23:28:50,5.8948142528533936,0.8205206494914734,0.1798794614076087,1.000400110899082,AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx,Windows
88c3e29e-b8cb-473f-8852-dde64cf7504c,Default project name,2023-10-23 23:29:05,5.982261657714844,1.0464636066198487,0.1797599364755342,1.226223543095383,AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx,Windows
b5ea58d7-7b14-4ad9-8b4a-6c9c138eaea6,Default project name,2023-10-23 23:29:20,5.953921556472778,1.0922362392776268,0.1808210313002973,1.2730572705779242,AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx,Windows
510f4c1e-3368-4a7d-ad6d-146169dc993a,Default project name,2023-10-23 23:29:34,6.003787040710449,1.1739553514799137,0.1810477614280898,1.3550031129080031,AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx,Windows
45c858d5-ea4e-4a32-8e5e-42641e44321d,Default project name,2023-10-23 23:29:49,6.036598205566406,1.7571236836685489,0.1831016206576805,1.9402253043262288,AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx,Windows
a4efb189-a3de-4e7a-9b6d-5e1110552715,Default project name,2023-10-23 23:30:03,6.0537614822387695,1.098740134459657,0.1841478068399737,1.2828879412996308,AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx,Windows
a3b3c2eb-2412-4510-bf88-0bd0aedf45ec,Default project name,2023-10-23 23:30:18,6.074004411697388,1.507974325782098,0.1862605674944007,1.6942348932764986,AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx,Windows
a57bd24d-750d-4182-a92d-d51615053735,Default project name,2023-10-23 23:30:33,5.870754718780518,1.1602925945726907,0.1797539448461975,1.3400465394188883,AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx,Windows
317c08b4-1f37-4a37-91fc-c68be7cd3927,Default project name,2023-10-23 23:30:47,5.996154069900513,1.3750427854826492,0.180749240327259,1.5557920258099085,AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx,Windows
c6cca34c-0f73-403c-b0ac-7c7ebbd2054d,Default project name,2023-10-23 23:31:02,6.649528503417969,1.6703502275162851,0.2056623736070832,1.8760126011233684,AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx,Windows
bc0459ac-9ad4-4ed3-9d4e-bb722849263b,Default project name,2023-10-23 23:31:17,6.40259575843811,1.192037349195733,0.1963412904469805,1.3883786396427136,AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx,Windows
403a5313-a86e-40c0-ae5f-3875087ac6a8,Default project name,2023-10-23 23:31:32,6.416046857833862,1.485382246795764,0.195837573951394,1.681219820747158,AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx,Windows
7649f5f2-88a7-412c-8658-56f182ae0aa3,Default project name,2023-10-23 23:31:48,6.269311904907227,1.2036281592404412,0.1945297973888955,1.3981579566293367,AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx,Windows
a0db7b40-80f2-465c-a49c-8f0de8ce4d55,Default project name,2023-10-23 23:32:03,6.120151042938232,1.4029583524317657,0.1869778454674815,1.589936197899247,AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx,Windows
842b9a16-a628-4e34-9f94-2a42a27aa38e,Default project name,2023-10-23 23:32:17,6.096304416656494,1.184077145159539,0.1870828381142928,1.371159983273832,AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx,Windows
6a22b8ea-8b59-4af3-835a-e9d1d957ef59,Default project name,2023-10-23 23:32:32,5.91929817199707,1.2303976962517935,0.1816114758150888,1.4120091720668826,AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx,Windows
089f25aa-bdc2-4ef5-8353-e9bd8b4fc4a0,Default project name,2023-10-23 23:32:47,6.068088531494141,1.4969747686585708,0.1861912707170176,1.6831660393755885,AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx,Windows
258aea81-7163-4f5b-9337-dad58aceedd3,Default project name,2023-10-23 23:33:01,6.053436756134033,1.5303757245593577,0.1855100021240332,1.715885726683391,AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx,Windows
98f1dbc1-2b1d-45b4-a012-265e6c3350f9,Default project name,2023-10-23 23:33:16,6.122876167297363,1.4709914296378706,0.1880716751803674,1.659063104818238,AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx,Windows
929f3054-985c-48ad-b9b5-cac1beae2d2e,Default project name,2023-10-23 23:33:30,5.985476970672607,1.370316265917478,0.1823887287637262,1.5527049946812042,AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx,Windows
68066210-70f7-449e-b316-8a535a5b7140,Default project name,2023-10-23 23:33:45,5.999168634414673,1.671072178465569,0.1830580089023214,1.8541301873678904,AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx,Windows
f602b0ed-3716-4c7c-9cb3-106a9ecd72c0,Default project name,2023-10-23 23:33:59,5.955056428909302,2.810719406403192,0.1836085758134231,2.994327982216616,AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx,Windows
bd06b22f-6596-4484-82c5-c0898d96a5e6,Default project name,2023-10-23 23:34:14,5.97629714012146,1.104211327201879,0.183888099163596,1.288099426365475,AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx,Windows
c09006e7-04b4-41b1-a524-220cbdff1b6d,Default project name,2023-10-23 23:34:28,5.929244756698608,1.7941541932293514,0.1824463961214633,1.9766005893508147,AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx,Windows
d7b3e810-00eb-4816-8dbf-6bb9d8bc6b8b,Default project name,2023-10-23 23:34:43,6.010632991790772,1.435319961432093,0.1829745986971147,1.6182945601292078,AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx,Windows
233bdfe1-c6b3-487e-96d2-b21ad3876c2f,Default project name,2023-10-23 23:34:59,6.227254390716553,1.4592933101410868,0.1915140464017213,1.650807356542808,AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx,Windows
0f28b029-938c-48ec-927c-9cc968dc14e1,Default project name,2023-10-23 23:35:13,6.198435783386231,1.3065846673293218,0.1903137597045088,1.4968984270338306,AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx,Windows
33fe5a4e-38b7-44c5-ab69-46ea1bcc7b67,Default project name,2023-10-23 23:35:28,6.154327154159546,2.8363376233017474,0.1906720142278573,3.0270096375296047,AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx,Windows
8b8f8385-86f2-4971-9aa6-f9dd010c8bd1,Default project name,2023-10-23 23:35:43,6.332601547241211,1.7735534331917286,0.1945952731712168,1.9681487063629453,AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx,Windows
8cd21955-5185-4bb8-8b08-aaffbe371c1f,Default project name,2023-10-23 23:35:58,6.171548128128052,1.500791243762683,0.1901311242335168,1.6909223679961998,AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx,Windows
368c7f0e-aeac-4236-bc71-9f3e7e6baf2f,Default project name,2023-10-23 23:36:12,6.0816810131073,1.0902455423183592,0.1850495795447386,1.275295121863098,AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx,Windows
86684d67-93e0-4f1b-aa9c-62917c38f363,Default project name,2023-10-23 23:36:27,6.035235643386841,1.1880108962263578,0.1868721804648885,1.3748830766912463,AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx,Windows
f2ef879c-2854-47a9-bd01-8954a307ad1b,Default project name,2023-10-23 23:36:41,6.0821075439453125,0.9364529674105836,0.1872652373285745,1.1237182047391585,AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx,Windows
5c5b5662-72df-4532-888b-7b2f8703385c,Default project name,2023-10-23 23:36:56,6.063364744186401,1.2716172071174303,0.1872644744433955,1.458881681560826,AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx,Windows
2d8e606e-9068-4b0b-99f8-c29a6f90444c,Default project name,2023-10-23 23:37:11,5.923271894454956,1.4393502122289166,0.1807516527400139,1.6201018649689305,AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx,Windows
ecd28768-4a4c-4407-a426-e90f28a4ad9d,Default project name,2023-10-23 23:37:25,6.133920907974243,2.444522331674923,0.1907847508490476,2.635307082523971,AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx,Windows
107179f9-7673-427a-8063-dde2bcea4fa2,Default project name,2023-10-23 23:37:40,6.032168865203857,1.5762253916499456,0.1861729572834747,1.7623983489334203,AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx,Windows
75bf78c3-3fa7-40cd-ba76-c03e96b4900c,Default project name,2023-10-23 23:37:54,6.098222494125366,1.125913034783789,0.1877179094431085,1.3136309442268974,AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx,Windows
f55f74e2-2ec7-477c-a8a7-f2ebd82ffb3a,Default project name,2023-10-23 23:38:09,6.046881437301636,1.094630411304737,0.1865862986621778,1.2812167099669147,AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx,Windows
692772f9-b88b-464f-8621-40821c132620,Default project name,2023-10-23 23:38:23,5.994021892547607,1.0538829285192393,0.1803589003465049,1.2342418288657442,AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx,Windows
bf25252c-4d07-4be3-bab9-111f6ee1f1f8,Default project name,2023-10-23 23:38:38,6.018011331558228,1.824389744655604,0.1837250270375534,2.0081147716931573,AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx,Windows
6d488307-4d33-4979-80cf-15ea24b23f37,Default project name,2023-10-23 23:38:52,5.975861072540283,1.2897021680492964,0.1811237217864345,1.470825889835731,AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx,Windows
e3506ec8-63c3-4bd0-900f-4c794bb42a51,Default project name,2023-10-23 23:39:07,6.02300500869751,1.098471141391393,0.1867039291214496,1.2851750705128426,AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx,Windows
98279d3a-4578-4632-8f38-cd42d123a816,Default project name,2023-10-23 23:39:22,5.944216012954712,1.156839428132198,0.1827610011589513,1.3396004292911494,AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx,Windows
4b42d150-e0fc-4543-a273-0dce7efe3662,Default project name,2023-10-23 23:39:36,6.04186487197876,2.732505875741658,0.1849727664375677,2.917478642179226,AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx,Windows
91be246d-e41b-4e8d-b149-a24b69dc1129,Default project name,2023-10-23 23:39:51,5.957689762115479,1.361848524621782,0.1820967479143291,1.5439452725361111,AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx,Windows
34e9f1ed-814c-4728-93ab-f6f60555fdac,Default project name,2023-10-23 23:40:05,6.143212795257568,1.4953035228727778,0.1869505212816875,1.6822540441544651,AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx,Windows
81db2743-5af7-4307-9275-b8a6cac8834f,Default project name,2023-10-23 23:40:20,5.962960958480835,1.5200277879845476,0.1831863440338565,1.7032141320184042,AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx,Windows
14dccb91-50f0-4777-9e9c-37f6717d9ca0,Default project name,2023-10-23 23:40:34,6.022449016571045,1.5017917296288188,0.1829712862536325,1.6847630158824514,AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx,Windows
da2863a9-242b-4149-ae3a-24c304b62c00,Default project name,2023-10-23 23:40:49,6.028922319412232,1.3690591711466358,0.1867629097500867,1.5558220808967225,AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx,Windows
88a330b7-7b16-4be5-8d32-48274eab50a8,Default project name,2023-10-23 23:41:03,5.962252855300903,1.1140150257555566,0.1834458501502922,1.2974608759058488,AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx,Windows
5e103945-5584-4178-b26e-8d8fb999b04b,Default project name,2023-10-23 23:41:18,6.046471118927002,0.9939255661718424,0.1843227214103535,1.178248287582196,AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx,Windows
088e575b-043a-4e47-89cd-e5d4c0513653,Default project name,2023-10-23 23:41:32,6.042678356170654,1.7273633776901078,0.18561921071705,1.9129825884071576,AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx,Windows
834e7e44-af0b-4858-9f73-dc3dc4d2482c,Default project name,2023-10-23 23:41:47,5.949318647384644,1.0734031884913038,0.1815008115860336,1.2549040000773375,AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx,Windows
7da59836-59b8-48ac-aeb7-70c522024ae8,Default project name,2023-10-23 23:42:01,5.939865350723267,1.330869332480474,0.1815109781985029,1.512380310678977,AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx,Windows
